676207204110835713;Thibault (??);@ XX% en dessous premier décile pauvreté aussi mais c'est une terre de résistance ,  de la Commune ;Mon Dec 14 02:08:55 CET 2015;resistance;1
676206258706374657;Jacques Baudrier;74 , XX% pour la gauche en moyenne sur les 13 bureaux de vote de Belleville .  Fier du 20e et de Belleville ,  terres de résistance et d'espoir .  ;Mon Dec 14 02:05:10 CET 2015;resistance;2
676205077766520832;PS Nantes-Nord;Merci Christophe @ d'avoir porté les valeurs de la gauche en @ La résistance commence .  URL ;Mon Dec 14 02:00:28 CET 2015;resistance;2
676204407449640960;AlizeeCormoran;@ @ Estrosi ment comme il respire en parlant de resistance  !  Saloperie de pied noir visant le magot ;Mon Dec 14 01:57:48 CET 2015;resistance;0
676203330188759040;Laure;@ Pecresse a gagné .  La  " race blanche "  insultée par Bartolone vous a montré sa résistance .   @ ;Mon Dec 14 01:53:31 CET 2015;resistance;1
676202025139482625;France Bleu Azur;Régionales en PACA  :  Christian Estrosi salue un mouvement de résistance URL via @ ;Mon Dec 14 01:48:20 CET 2015;resistance;2
676200503882182657;Mysterious;Inévitablement qu'il faut tester la résistance du short .  Je n'ai aucune envie de faire la une des réseaux sociaux .  ? ;Mon Dec 14 01:42:17 CET 2015;resistance;1
676200099085729792;No sense;Pas la résistance ,  sur le confort ,  l'aisance des mouvements backitupiens .   URL ;Mon Dec 14 01:40:41 CET 2015;resistance;1
676198670593875968;sarra cedric;@ j ai fait acte de résistance face à des extrémistes de votre genre .  ;Mon Dec 14 01:35:00 CET 2015;resistance;2
676198364921360385;09 . †;Attendez  !  PAUSE  !  Les filles vous testez la résistance au backitup de vos coucounes short dans la cabine d'essayage ?  ?  ?  ?  ?  ;Mon Dec 14 01:33:48 CET 2015;resistance;0
676198216396890113;Heclat;Poète en résistance Robert Desnos  " Demain "  ,  1942 URL ;Mon Dec 14 01:33:12 CET 2015;resistance;1
676197327120539648;Cagnois;# COMPOSITION DE LA NOUVELLE RÉGION  LISTE #ésistance  :  81 sièges et  Liste #  :  42 sièges    Bizarre bizarre .  URL ;Mon Dec 14 01:29:40 CET 2015;resistance;0
676196921657151489;RébellionKurde;Contre cette barbarie de l'état turc ,  le silence sera un manque de conscience  !   #ésistance # URL ;Mon Dec 14 01:28:03 CET 2015;resistance;0
676196176656470020;A Palatable Pastime;A5 :  Cookies and candies are always ever popular here ,  but the pièce de résistance for dinner is a fab dessert .  @ # ;Mon Dec 14 01:25:06 CET 2015;resistance;1
676195823244419072;Frederic Guerrien;#  !  Et pdant ce tps au BV76 à # on a voté à 79 , XX% pour la liste gauche rassemblée # (XX% sur le # ;Mon Dec 14 01:23:42 CET 2015;resistance;2
676195325879656448;Sarabande;@ XX% qui devra entrer en résistance dans la rue  !  ;Mon Dec 14 01:21:43 CET 2015;resistance;0
676193653245779968;RébellionKurde;Résistance  # URL ;Mon Dec 14 01:15:04 CET 2015;resistance;1
676193643347230721;Thomann P.E;@ @ la résistance à toujours été minoritaire ;Mon Dec 14 01:15:02 CET 2015;resistance;0
676192495701749767;M'hammed;Donne envie de plier ses bagages & d'aller au Canada !  Mais nous ne leur ferons pas le plaisir de partir !  Résistance !  URL ;Mon Dec 14 01:10:28 CET 2015;resistance;2
676192053194309632;redempteurdwhitos;Ptdrrrrrr kan je veux desac j'me dis que dans ce réseau j'aurai jamais acquis toute cette résistance psychologique  URL ;Mon Dec 14 01:08:43 CET 2015;resistance;0
676191289277288448;RébellionKurde;L'état turc intensifie sa barbarie dans les villes Kurdes .  #  # URL ;Mon Dec 14 01:05:41 CET 2015;resistance;0
676189104070086656;Kaarchin;J'aimerais bien dormir mais mon cerveau fait de la résistance .  ;Mon Dec 14 00:57:00 CET 2015;resistance;0
676186347648983040;ActuDirect;Régionales  :  Vainqueur en PACA ,  Estrosi salue la  " capacité de résistance "  de ses él .  .  URL URL ;Mon Dec 14 00:46:02 CET 2015;resistance;2
676185665969737730;Marianne;Ptn j'ai changé la resistance de ma clope électronique j'ai l'impression de passer de Rivaldi à Louis Vuitton ;Mon Dec 14 00:43:20 CET 2015;resistance;2
676185411383881728;Daniel Birckel;@ c'est pourquoi nous luttons contre votre parti de xénophobes , de racistes  !  on tient trop à la France de la résistance !  ;Mon Dec 14 00:42:19 CET 2015;resistance;2
676184072331333632;Sun R?;@ rejoins la résistance  !  !  rdv au parking pour un battle endiablé ;Mon Dec 14 00:37:00 CET 2015;resistance;1
